name	acc	count
PTHR24031.orig.30.pir	-	32
PTHR24067.orig.30.pir	-	10
PTHR24068.orig.30.pir	-	10
PTHR24074.orig.30.pir	-	8
PTHR24075.orig.30.pir	-	4
PTHR24078.orig.30.pir	-	7
PTHR24082.orig.30.pir	-	4
PTHR24098.orig.30.pir	-	105
PTHR24099.orig.30.pir	-	13
PTHR24102.orig.30.pir	-	290
PTHR24103.orig.30.pir	-	21
PTHR24104.orig.30.pir	-	3
PTHR24106.orig.30.pir	-	17
PTHR24107.orig.30.pir	-	16
PTHR24109.orig.30.pir	-	9
PTHR24110.orig.30.pir	-	8
PTHR24111.orig.30.pir	-	9
PTHR24112.orig.30.pir	-	12
PTHR24113.orig.30.pir	-	18
PTHR24114.orig.30.pir	-	12
PTHR24115.orig.30.pir	-	29
PTHR24116.orig.30.pir	-	38
PTHR24117.orig.30.pir	-	63
PTHR24118.orig.30.pir	-	38
PTHR24119.orig.30.pir	-	52
PTHR24120.orig.30.pir	-	36
PTHR24121.orig.30.pir	-	34
PTHR24123.orig.30.pir	-	43
PTHR24124.orig.30.pir	-	46
PTHR24125.orig.30.pir	-	44
PTHR24126.orig.30.pir	-	51
PTHR24127.orig.30.pir	-	50
PTHR24128.orig.30.pir	-	28
PTHR24129.orig.30.pir	-	16
PTHR24131.orig.30.pir	-	65
PTHR24132.orig.30.pir	-	7
PTHR24133.orig.30.pir	-	32
PTHR24134.orig.30.pir	-	51
PTHR24135.orig.30.pir	-	43
PTHR24136.orig.30.pir	-	58
PTHR24138.orig.30.pir	-	23
PTHR24139.orig.30.pir	-	52
PTHR24141.orig.30.pir	-	33
PTHR24144.orig.30.pir	-	7
PTHR24145.orig.30.pir	-	52
PTHR24147.orig.30.pir	-	51
PTHR24149.orig.30.pir	-	57
PTHR24150.orig.30.pir	-	13
PTHR24153.orig.30.pir	-	52
PTHR24155.orig.30.pir	-	49
PTHR24156.orig.30.pir	-	26
PTHR24157.orig.30.pir	-	53
PTHR24159.orig.30.pir	-	16
PTHR24160.orig.30.pir	-	69
PTHR24161.orig.30.pir	-	45
PTHR24164.orig.30.pir	-	57
PTHR24166.orig.30.pir	-	36
PTHR24168.orig.30.pir	-	78
PTHR24169.orig.30.pir	-	19
PTHR24170.orig.30.pir	-	47
PTHR24171.orig.30.pir	-	78
PTHR24172.orig.30.pir	-	64
PTHR24173.orig.30.pir	-	49
PTHR24174.orig.30.pir	-	80
PTHR24176.orig.30.pir	-	50
PTHR24177.orig.30.pir	-	3
PTHR24178.orig.30.pir	-	32
PTHR24179.orig.30.pir	-	83
PTHR24180.orig.30.pir	-	53
PTHR24182.orig.30.pir	-	34
PTHR24183.orig.30.pir	-	37
PTHR24184.orig.30.pir	-	47
PTHR24186.orig.30.pir	-	33
PTHR24188.orig.30.pir	-	35
PTHR24189.orig.30.pir	-	43
PTHR24192.orig.30.pir	-	104
PTHR24193.orig.30.pir	-	58
PTHR24197.orig.30.pir	-	45
PTHR24198.orig.30.pir	-	43
PTHR24201.orig.30.pir	-	49
PTHR24202.orig.30.pir	-	54
PTHR24203.orig.30.pir	-	50
PTHR24206.orig.30.pir	-	1
PTHR24208.orig.30.pir	-	12
PTHR24210.orig.30.pir	-	2
PTHR24214.orig.30.pir	-	4
PTHR24216.orig.30.pir	-	28
PTHR24326.orig.30.pir	-	14
PTHR24336.orig.30.pir	-	1
PTHR24341.orig.30.pir	-	7
PTHR24364.orig.30.pir	-	12
PTHR24365.orig.30.pir	-	11
PTHR24366.orig.30.pir	-	10
PTHR24367.orig.30.pir	-	3
PTHR24368.orig.30.pir	-	11
PTHR24369.orig.30.pir	-	11
PTHR24370.orig.30.pir	-	73
PTHR24372.orig.30.pir	-	11
PTHR24373.orig.30.pir	-	11
PTHR24376.orig.30.pir	-	41
PTHR24377.orig.30.pir	-	52
PTHR24379.orig.30.pir	-	55
PTHR24381.orig.30.pir	-	52
PTHR24383.orig.30.pir	-	91
PTHR24384.orig.30.pir	-	52
PTHR24388.orig.30.pir	-	62
PTHR24390.orig.30.pir	-	60
PTHR24391.orig.30.pir	-	84
PTHR24392.orig.30.pir	-	51
PTHR24393.orig.30.pir	-	53
PTHR24394.orig.30.pir	-	71
PTHR24396.orig.30.pir	-	79
PTHR24399.orig.30.pir	-	57
PTHR24403.orig.30.pir	-	51
PTHR24404.orig.30.pir	-	69
PTHR24406.orig.30.pir	-	51
PTHR24408.orig.30.pir	-	66
PTHR24409.orig.30.pir	-	84
PTHR24412.orig.30.pir	-	4
PTHR24419.orig.30.pir	-	1
PTHR24559.orig.30.pir	-	4
PTHR24637.orig.30.pir	-	3
PTHR25462.orig.30.pir	-	1
PTHR25465.orig.30.pir	-	11
PTHR26312.orig.30.pir	-	22
PTHR26374.orig.30.pir	-	20
PTHR26450.orig.30.pir	-	7
PTHR27000.orig.30.pir	-	10
PTHR27004.orig.30.pir	-	11
PTHR27008.orig.30.pir	-	11
PTHR28006.orig.30.pir	-	1
PTHR28012.orig.30.pir	-	1
PTHR28014.orig.30.pir	-	9
PTHR28032.orig.30.pir	-	1
PTHR28034.orig.30.pir	-	3
PTHR28051.orig.30.pir	-	34
PTHR28052.orig.30.pir	-	1
PTHR28079.orig.30.pir	-	19
PTHR28108.orig.30.pir	-	2
PTHR28118.orig.30.pir	-	4
PTHR28127.orig.30.pir	-	8
PTHR28136.orig.30.pir	-	2
PTHR28142.orig.30.pir	-	25
PTHR28190.orig.30.pir	-	1
PTHR28207.orig.30.pir	-	2
PTHR28216.orig.30.pir	-	3
PTHR28218.orig.30.pir	-	1
PTHR28241.orig.30.pir	-	2
PTHR28271.orig.30.pir	-	5
PTHR28388.orig.30.pir	-	9
PTHR28467.orig.30.pir	-	1
PTHR28527.orig.30.pir	-	16
PTHR28529.orig.30.pir	-	1
PTHR28559.orig.30.pir	-	2
PTHR28576.orig.30.pir	-	3
PTHR28598.orig.30.pir	-	13
PTHR28632.orig.30.pir	-	1
PTHR28639.orig.30.pir	-	1
PTHR28653.orig.30.pir	-	2
PTHR28661.orig.30.pir	-	2
PTHR28665.orig.30.pir	-	7
PTHR30050.orig.30.pir	-	19
PTHR30153.orig.30.pir	-	13
PTHR30204.orig.30.pir	-	5
PTHR30386.orig.30.pir	-	2
PTHR30388.orig.30.pir	-	2
PTHR30471.orig.30.pir	-	1
PTHR30473.orig.30.pir	-	2
PTHR30519.orig.30.pir	-	2
PTHR30520.orig.30.pir	-	1
PTHR30580.orig.30.pir	-	10
PTHR30612.orig.30.pir	-	2
PTHR30624.orig.30.pir	-	1
PTHR31001.orig.30.pir	-	1
PTHR31005.orig.30.pir	-	3
PTHR31010.orig.30.pir	-	3
PTHR31014.orig.30.pir	-	5
PTHR31027.orig.30.pir	-	2
PTHR31038.orig.30.pir	-	5
PTHR31057.orig.30.pir	-	1
PTHR31058.orig.30.pir	-	2
PTHR31075.orig.30.pir	-	1
PTHR31077.orig.30.pir	-	18
PTHR31082.orig.30.pir	-	5
PTHR31089.orig.30.pir	-	4
PTHR31095.orig.30.pir	-	209
PTHR31100.orig.30.pir	-	1
PTHR31105.orig.30.pir	-	13
PTHR31115.orig.30.pir	-	1
PTHR31138.orig.30.pir	-	1
PTHR31143.orig.30.pir	-	3
PTHR31161.orig.30.pir	-	6
PTHR31164.orig.30.pir	-	44
PTHR31176.orig.30.pir	-	17
PTHR31200.orig.30.pir	-	11
PTHR31206.orig.30.pir	-	2
PTHR31228.orig.30.pir	-	4
PTHR31251.orig.30.pir	-	10
PTHR31259.orig.30.pir	-	1
PTHR31305.orig.30.pir	-	3
PTHR31313.orig.30.pir	-	3
PTHR31315.orig.30.pir	-	3
PTHR31333.orig.30.pir	-	60
PTHR31363.orig.30.pir	-	1
PTHR31382.orig.30.pir	-	6
PTHR31384.orig.30.pir	-	3
PTHR31395.orig.30.pir	-	14
PTHR31412.orig.30.pir	-	5
PTHR31413.orig.30.pir	-	19
PTHR31421.orig.30.pir	-	1
PTHR31426.orig.30.pir	-	4
PTHR31434.orig.30.pir	-	4
PTHR31437.orig.30.pir	-	4
PTHR31450.orig.30.pir	-	15
PTHR31464.orig.30.pir	-	4
PTHR31471.orig.30.pir	-	5
PTHR31504.orig.30.pir	-	10
PTHR31518.orig.30.pir	-	9
PTHR31534.orig.30.pir	-	19
PTHR31535.orig.30.pir	-	4
PTHR31541.orig.30.pir	-	2
PTHR31553.orig.30.pir	-	6
PTHR31570.orig.30.pir	-	8
PTHR31571.orig.30.pir	-	1
PTHR31573.orig.30.pir	-	1
PTHR31600.orig.30.pir	-	15
PTHR31602.orig.30.pir	-	1
PTHR31633.orig.30.pir	-	15
PTHR31639.orig.30.pir	-	9
PTHR31641.orig.30.pir	-	2
PTHR31662.orig.30.pir	-	6
PTHR31704.orig.30.pir	-	7
PTHR31711.orig.30.pir	-	4
PTHR31728.orig.30.pir	-	9
PTHR31733.orig.30.pir	-	5
PTHR31737.orig.30.pir	-	1
PTHR31742.orig.30.pir	-	7
PTHR31749.orig.30.pir	-	4
PTHR31765.orig.30.pir	-	3
PTHR31780.orig.30.pir	-	27
PTHR31785.orig.30.pir	-	1
PTHR31791.orig.30.pir	-	6
PTHR31802.orig.30.pir	-	108
PTHR31804.orig.30.pir	-	25
PTHR31840.orig.30.pir	-	5
PTHR31845.orig.30.pir	-	15
PTHR31859.orig.30.pir	-	12
PTHR31882.orig.30.pir	-	1
PTHR31900.orig.30.pir	-	2
PTHR31906.orig.30.pir	-	1
PTHR31913.orig.30.pir	-	6
PTHR31915.orig.30.pir	-	4
PTHR31919.orig.30.pir	-	8
PTHR31920.orig.30.pir	-	4
PTHR31932.orig.30.pir	-	2
PTHR31935.orig.30.pir	-	1
PTHR31945.orig.30.pir	-	6
PTHR31954.orig.30.pir	-	3
PTHR31961.orig.30.pir	-	1
PTHR31968.orig.30.pir	-	5
PTHR31974.orig.30.pir	-	2
PTHR31975.orig.30.pir	-	16
PTHR31994.orig.30.pir	-	7
PTHR32017.orig.30.pir	-	19
PTHR32020.orig.30.pir	-	1
PTHR32039.orig.30.pir	-	14
PTHR32054.orig.30.pir	-	1
PTHR32059.orig.30.pir	-	1
PTHR32071.orig.30.pir	-	9
PTHR32075.orig.30.pir	-	26
PTHR32083.orig.30.pir	-	1
PTHR32086.orig.30.pir	-	1
PTHR32089.orig.30.pir	-	2
PTHR32093.orig.30.pir	-	2
PTHR32114.orig.30.pir	-	3
PTHR32123.orig.30.pir	-	1
PTHR32170.orig.30.pir	-	3
PTHR32193.orig.30.pir	-	1
PTHR32198.orig.30.pir	-	2
PTHR32204.orig.30.pir	-	2
PTHR32208.orig.30.pir	-	1
PTHR32212.orig.30.pir	-	2
PTHR32215.orig.30.pir	-	146
PTHR32219.orig.30.pir	-	1
PTHR32235.orig.30.pir	-	2
PTHR32251.orig.30.pir	-	6
PTHR32254.orig.30.pir	-	11
PTHR32258.orig.30.pir	-	1
PTHR32263.orig.30.pir	-	14
PTHR32295.orig.30.pir	-	1
PTHR32301.orig.30.pir	-	2
PTHR32319.orig.30.pir	-	3
PTHR32343.orig.30.pir	-	56
PTHR32345.orig.30.pir	-	2
PTHR32379.orig.30.pir	-	67
PTHR32409.orig.30.pir	-	8
PTHR32410.orig.30.pir	-	8
PTHR32457.orig.30.pir	-	4
PTHR32472.orig.30.pir	-	10
PTHR32507.orig.30.pir	-	1
PTHR32523.orig.30.pir	-	1
PTHR33022.orig.30.pir	-	4
PTHR33069.orig.30.pir	-	2
PTHR33109.orig.30.pir	-	4
PTHR33137.orig.30.pir	-	13
PTHR33144.orig.30.pir	-	3
PTHR33155.orig.30.pir	-	11
PTHR33168.orig.30.pir	-	2
PTHR33184.orig.30.pir	-	2
PTHR33187.orig.30.pir	-	5
PTHR33215.orig.30.pir	-	3
PTHR33257.orig.30.pir	-	5
PTHR33304.orig.30.pir	-	50
PTHR33318.orig.30.pir	-	1
PTHR33322.orig.30.pir	-	5
PTHR33347.orig.30.pir	-	1
PTHR33349.orig.30.pir	-	9
PTHR33372.orig.30.pir	-	1
PTHR33375.orig.30.pir	-	2
PTHR33413.orig.30.pir	-	1
PTHR33415.orig.30.pir	-	12
PTHR33426.orig.30.pir	-	33
PTHR33432.orig.30.pir	-	1
PTHR33445.orig.30.pir	-	3
PTHR33447.orig.30.pir	-	1
PTHR33448.orig.30.pir	-	2
PTHR33463.orig.30.pir	-	7
PTHR33472.orig.30.pir	-	15
PTHR33480.orig.30.pir	-	3
PTHR33524.orig.30.pir	-	17
PTHR33600.orig.30.pir	-	1
PTHR33638.orig.30.pir	-	2
PTHR33673.orig.30.pir	-	1
PTHR33689.orig.30.pir	-	4
PTHR33693.orig.30.pir	-	3
PTHR33697.orig.30.pir	-	9
PTHR33699.orig.30.pir	-	2
PTHR33700.orig.30.pir	-	3
PTHR33706.orig.30.pir	-	4
PTHR33729.orig.30.pir	-	71
PTHR33845.orig.30.pir	-	2
PTHR33870.orig.30.pir	-	1
PTHR33877.orig.30.pir	-	12
PTHR33887.orig.30.pir	-	1
PTHR33906.orig.30.pir	-	30
PTHR33913.orig.30.pir	-	4
PTHR33923.orig.30.pir	-	2
PTHR33925.orig.30.pir	-	3
PTHR33936.orig.30.pir	-	18
PTHR33983.orig.30.pir	-	2
PTHR33988.orig.30.pir	-	7
PTHR33995.orig.30.pir	-	8
PTHR34008.orig.30.pir	-	7
PTHR34046.orig.30.pir	-	3
PTHR34055.orig.30.pir	-	8
PTHR34057.orig.30.pir	-	4
PTHR34059.orig.30.pir	-	1
PTHR34067.orig.30.pir	-	14
PTHR34072.orig.30.pir	-	13
PTHR34105.orig.30.pir	-	29
PTHR34145.orig.30.pir	-	7
PTHR34188.orig.30.pir	-	4
PTHR34190.orig.30.pir	-	1
PTHR34203.orig.30.pir	-	6
PTHR34223.orig.30.pir	-	2
PTHR34224.orig.30.pir	-	1
PTHR34235.orig.30.pir	-	1
PTHR34251.orig.30.pir	-	3
PTHR34271.orig.30.pir	-	3
PTHR34290.orig.30.pir	-	2
PTHR34301.orig.30.pir	-	2
PTHR34303.orig.30.pir	-	4
PTHR34314.orig.30.pir	-	3
PTHR34348.orig.30.pir	-	14
PTHR34379.orig.30.pir	-	1
PTHR34380.orig.30.pir	-	3
PTHR34418.orig.30.pir	-	1
PTHR34451.orig.30.pir	-	47
PTHR34465.orig.30.pir	-	9
PTHR34491.orig.30.pir	-	89
PTHR34575.orig.30.pir	-	1
PTHR34630.orig.30.pir	-	7
PTHR34654.orig.30.pir	-	13
PTHR34659.orig.30.pir	-	3
PTHR34660.orig.30.pir	-	20
PTHR34676.orig.30.pir	-	3
PTHR34684.orig.30.pir	-	1
PTHR34689.orig.30.pir	-	5
PTHR34740.orig.30.pir	-	7
PTHR34768.orig.30.pir	-	1
PTHR34775.orig.30.pir	-	11
PTHR34799.orig.30.pir	-	2
PTHR34832.orig.30.pir	-	4
PTHR34837.orig.30.pir	-	3
PTHR34859.orig.30.pir	-	6
PTHR34883.orig.30.pir	-	1
PTHR34927.orig.30.pir	-	2
PTHR34935.orig.30.pir	-	1
PTHR34993.orig.30.pir	-	20
PTHR35021.orig.30.pir	-	8
PTHR35023.orig.30.pir	-	18
PTHR35084.orig.30.pir	-	4
PTHR35098.orig.30.pir	-	3
PTHR35116.orig.30.pir	-	73
PTHR35123.orig.30.pir	-	1
PTHR35252.orig.30.pir	-	6
PTHR35310.orig.30.pir	-	2
PTHR35316.orig.30.pir	-	1
PTHR35330.orig.30.pir	-	3
PTHR35368.orig.30.pir	-	1
PTHR35374.orig.30.pir	-	1
PTHR35381.orig.30.pir	-	1
PTHR35388.orig.30.pir	-	1
PTHR35391.orig.30.pir	-	12
PTHR35397.orig.30.pir	-	2
PTHR35420.orig.30.pir	-	9
PTHR35474.orig.30.pir	-	2
PTHR35480.orig.30.pir	-	1
PTHR35495.orig.30.pir	-	1
PTHR35499.orig.30.pir	-	3
PTHR35578.orig.30.pir	-	1
PTHR35580.orig.30.pir	-	1
PTHR35607.orig.30.pir	-	1
PTHR35672.orig.30.pir	-	17
PTHR35673.orig.30.pir	-	1
PTHR35706.orig.30.pir	-	2
PTHR35711.orig.30.pir	-	17
PTHR35744.orig.30.pir	-	102
PTHR35761.orig.30.pir	-	2
PTHR35779.orig.30.pir	-	5
PTHR35784.orig.30.pir	-	4
PTHR35807.orig.30.pir	-	10
PTHR35829.orig.30.pir	-	3
PTHR35859.orig.30.pir	-	1
PTHR35872.orig.30.pir	-	3
PTHR35894.orig.30.pir	-	26
PTHR35970.orig.30.pir	-	1
PTHR35977.orig.30.pir	-	1
PTHR35987.orig.30.pir	-	2
PTHR35991.orig.30.pir	-	1
PTHR36024.orig.30.pir	-	22
PTHR36168.orig.30.pir	-	9
PTHR36170.orig.30.pir	-	1
PTHR36193.orig.30.pir	-	4
PTHR36223.orig.30.pir	-	2
PTHR36299.orig.30.pir	-	10
PTHR36309.orig.30.pir	-	5
PTHR36326.orig.30.pir	-	13
PTHR36344.orig.30.pir	-	2
PTHR36375.orig.30.pir	-	3
PTHR36381.orig.30.pir	-	5
PTHR36440.orig.30.pir	-	1
PTHR36449.orig.30.pir	-	11
PTHR36452.orig.30.pir	-	2
PTHR36498.orig.30.pir	-	197
PTHR36542.orig.30.pir	-	3
PTHR36549.orig.30.pir	-	7
PTHR36607.orig.30.pir	-	1
PTHR36649.orig.30.pir	-	8
PTHR36681.orig.30.pir	-	1
PTHR36720.orig.30.pir	-	6
PTHR36754.orig.30.pir	-	3
PTHR36761.orig.30.pir	-	1
PTHR36812.orig.30.pir	-	8
PTHR36826.orig.30.pir	-	14
PTHR36862.orig.30.pir	-	4
PTHR36886.orig.30.pir	-	6
PTHR36892.orig.30.pir	-	3
PTHR36899.orig.30.pir	-	31
PTHR36919.orig.30.pir	-	3
PTHR36968.orig.30.pir	-	37
PTHR36983.orig.30.pir	-	2
PTHR37002.orig.30.pir	-	6
PTHR37038.orig.30.pir	-	2
PTHR37076.orig.30.pir	-	2
PTHR37195.orig.30.pir	-	13
PTHR37198.orig.30.pir	-	1
PTHR37200.orig.30.pir	-	10
PTHR37202.orig.30.pir	-	2
PTHR37240.orig.30.pir	-	6
PTHR37291.orig.30.pir	-	8
PTHR37313.orig.30.pir	-	1
PTHR37330.orig.30.pir	-	4
PTHR37337.orig.30.pir	-	7
PTHR37354.orig.30.pir	-	8
PTHR37384.orig.30.pir	-	12
PTHR37393.orig.30.pir	-	9
PTHR37416.orig.30.pir	-	1
PTHR37423.orig.30.pir	-	4
PTHR37457.orig.30.pir	-	22
PTHR37476.orig.30.pir	-	5
PTHR37487.orig.30.pir	-	3
PTHR37543.orig.30.pir	-	10
PTHR37604.orig.30.pir	-	15
PTHR37613.orig.30.pir	-	2
PTHR37701.orig.30.pir	-	3
PTHR37710.orig.30.pir	-	7
PTHR37728.orig.30.pir	-	22
PTHR37807.orig.30.pir	-	1
PTHR37817.orig.30.pir	-	3
PTHR37870.orig.30.pir	-	1
PTHR37873.orig.30.pir	-	1
PTHR37888.orig.30.pir	-	208
PTHR38019.orig.30.pir	-	1
PTHR38035.orig.30.pir	-	2
PTHR38113.orig.30.pir	-	5
PTHR38166.orig.30.pir	-	1
PTHR38218.orig.30.pir	-	5
PTHR38372.orig.30.pir	-	2
PTHR38443.orig.30.pir	-	9
PTHR38451.orig.30.pir	-	4
PTHR38487.orig.30.pir	-	2
PTHR38580.orig.30.pir	-	1
PTHR38619.orig.30.pir	-	2
PTHR38624.orig.30.pir	-	9
PTHR38698.orig.30.pir	-	1
PTHR38701.orig.30.pir	-	1
PTHR38709.orig.30.pir	-	2
PTHR38733.orig.30.pir	-	1
PTHR38742.orig.30.pir	-	1
PTHR38797.orig.30.pir	-	2
PTHR38926.orig.30.pir	-	9
PTHR39082.orig.30.pir	-	1
PTHR39231.orig.30.pir	-	3
PTHR39444.orig.30.pir	-	2
PTHR39455.orig.30.pir	-	4
PTHR39559.orig.30.pir	-	1
PTHR39597.orig.30.pir	-	6
PTHR39654.orig.30.pir	-	4
PTHR39730.orig.30.pir	-	1
PTHR39757.orig.30.pir	-	3
PTHR39964.orig.30.pir	-	16
PTHR40132.orig.30.pir	-	2
PTHR40240.orig.30.pir	-	15
PTHR40326.orig.30.pir	-	4
PTHR40389.orig.30.pir	-	1
PTHR40393.orig.30.pir	-	3
PTHR40621.orig.30.pir	-	4
PTHR40626.orig.30.pir	-	115
PTHR40633.orig.30.pir	-	3
PTHR40707.orig.30.pir	-	3
PTHR40735.orig.30.pir	-	10
PTHR41286.orig.30.pir	-	16
PTHR41302.orig.30.pir	-	2
PTHR41401.orig.30.pir	-	1
PTHR42039.orig.30.pir	-	1
PTHR42041.orig.30.pir	-	3
PTHR42509.orig.30.pir	-	1
PTHR42663.orig.30.pir	-	1
PTHR42683.orig.30.pir	-	3
PTHR42685.orig.30.pir	-	6
PTHR42698.orig.30.pir	-	15
PTHR42716.orig.30.pir	-	9
PTHR42720.orig.30.pir	-	11
PTHR42737.orig.30.pir	-	3
PTHR42759.orig.30.pir	-	10
PTHR42784.orig.30.pir	-	6
PTHR42789.orig.30.pir	-	17
PTHR42791.orig.30.pir	-	19
PTHR42795.orig.30.pir	-	6
PTHR42799.orig.30.pir	-	1
PTHR42817.orig.30.pir	-	8
PTHR42835.orig.30.pir	-	1
PTHR42841.orig.30.pir	-	11
PTHR42842.orig.30.pir	-	9
PTHR42848.orig.30.pir	-	15
PTHR42851.orig.30.pir	-	56
PTHR42873.orig.30.pir	-	16
PTHR42877.orig.30.pir	-	9
PTHR42887.orig.30.pir	-	3
PTHR42894.orig.30.pir	-	2
PTHR42912.orig.30.pir	-	40
PTHR42913.orig.30.pir	-	6
PTHR42917.orig.30.pir	-	6
PTHR42919.orig.30.pir	-	30
PTHR42923.orig.30.pir	-	12
PTHR42926.orig.30.pir	-	26
PTHR42938.orig.30.pir	-	17
PTHR42949.orig.30.pir	-	6
PTHR42960.orig.30.pir	-	7
PTHR42964.orig.30.pir	-	19
PTHR42965.orig.30.pir	-	9
PTHR42968.orig.30.pir	-	134
PTHR42973.orig.30.pir	-	6
PTHR42984.orig.30.pir	-	30
PTHR42990.orig.30.pir	-	3
PTHR43004.orig.30.pir	-	6
PTHR43014.orig.30.pir	-	9
PTHR43026.orig.30.pir	-	17
PTHR43036.orig.30.pir	-	3
PTHR43042.orig.30.pir	-	3
PTHR43049.orig.30.pir	-	1
PTHR43060.orig.30.pir	-	6
PTHR43072.orig.30.pir	-	25
PTHR43073.orig.30.pir	-	6
PTHR43079.orig.30.pir	-	1
PTHR43081.orig.30.pir	-	16
PTHR43096.orig.30.pir	-	8
PTHR43098.orig.30.pir	-	6
PTHR43100.orig.30.pir	-	8
PTHR43104.orig.30.pir	-	6
PTHR43106.orig.30.pir	-	5
PTHR43113.orig.30.pir	-	17
PTHR43116.orig.30.pir	-	5
PTHR43132.orig.30.pir	-	3
PTHR43140.orig.30.pir	-	4
PTHR43146.orig.30.pir	-	2
PTHR43149.orig.30.pir	-	17
PTHR43167.orig.30.pir	-	2
PTHR43176.orig.30.pir	-	27
PTHR43182.orig.30.pir	-	31
PTHR43207.orig.30.pir	-	16
PTHR43215.orig.30.pir	-	6
PTHR43226.orig.30.pir	-	1
PTHR43231.orig.30.pir	-	2
PTHR43233.orig.30.pir	-	16
PTHR43253.orig.30.pir	-	12
PTHR43254.orig.30.pir	-	16
PTHR43259.orig.30.pir	-	15
PTHR43260.orig.30.pir	-	6
PTHR43270.orig.30.pir	-	103
PTHR43322.orig.30.pir	-	3
PTHR43324.orig.30.pir	-	3
PTHR43328.orig.30.pir	-	11
PTHR43333.orig.30.pir	-	13
PTHR43350.orig.30.pir	-	4
PTHR43388.orig.30.pir	-	16
PTHR43391.orig.30.pir	-	10
PTHR43392.orig.30.pir	-	16
PTHR43395.orig.30.pir	-	1
PTHR43400.orig.30.pir	-	9
PTHR43401.orig.30.pir	-	3
PTHR43409.orig.30.pir	-	5
PTHR43415.orig.30.pir	-	11
PTHR43420.orig.30.pir	-	45
PTHR43422.orig.30.pir	-	6
PTHR43429.orig.30.pir	-	6
PTHR43434.orig.30.pir	-	4
PTHR43448.orig.30.pir	-	10
PTHR43451.orig.30.pir	-	3
PTHR43459.orig.30.pir	-	17
PTHR43464.orig.30.pir	-	36
PTHR43473.orig.30.pir	-	2
PTHR43476.orig.30.pir	-	3
PTHR43491.orig.30.pir	-	1
PTHR43493.orig.30.pir	-	8
PTHR43497.orig.30.pir	-	111
PTHR43498.orig.30.pir	-	6
PTHR43505.orig.30.pir	-	4
PTHR43519.orig.30.pir	-	3
PTHR43539.orig.30.pir	-	6
PTHR43542.orig.30.pir	-	13
PTHR43553.orig.30.pir	-	1
PTHR43561.orig.30.pir	-	4
PTHR43563.orig.30.pir	-	12
PTHR43580.orig.30.pir	-	7
PTHR43591.orig.30.pir	-	40
PTHR43602.orig.30.pir	-	17
PTHR43612.orig.30.pir	-	17
PTHR43617.orig.30.pir	-	44
PTHR43624.orig.30.pir	-	9
PTHR43626.orig.30.pir	-	15
PTHR43628.orig.30.pir	-	8
PTHR43634.orig.30.pir	-	3
PTHR43637.orig.30.pir	-	35
PTHR43648.orig.30.pir	-	37
PTHR43655.orig.30.pir	-	10
PTHR43667.orig.30.pir	-	42
PTHR43670.orig.30.pir	-	68
PTHR43675.orig.30.pir	-	29
PTHR43684.orig.30.pir	-	41
PTHR43688.orig.30.pir	-	43
PTHR43692.orig.30.pir	-	5
PTHR43694.orig.30.pir	-	1
PTHR43718.orig.30.pir	-	3
PTHR43734.orig.30.pir	-	12
PTHR43735.orig.30.pir	-	6
PTHR43747.orig.30.pir	-	11
PTHR43755.orig.30.pir	-	6
PTHR43761.orig.30.pir	-	18
PTHR43772.orig.30.pir	-	3
PTHR43788.orig.30.pir	-	4
PTHR43800.orig.30.pir	-	18
PTHR43802.orig.30.pir	-	17
PTHR43811.orig.30.pir	-	6
PTHR43828.orig.30.pir	-	61
PTHR43830.orig.30.pir	-	2
PTHR43832.orig.30.pir	-	19
PTHR43833.orig.30.pir	-	4
PTHR43836.orig.30.pir	-	10
PTHR43847.orig.30.pir	-	2
PTHR43856.orig.30.pir	-	2
PTHR43861.orig.30.pir	-	38
PTHR43872.orig.30.pir	-	6
PTHR43876.orig.30.pir	-	6
PTHR43877.orig.30.pir	-	17
PTHR43888.orig.30.pir	-	9
PTHR43900.orig.30.pir	-	2
PTHR43908.orig.30.pir	-	11
PTHR43939.orig.30.pir	-	69
PTHR43941.orig.30.pir	-	8
PTHR43948.orig.30.pir	-	7
PTHR43952.orig.30.pir	-	27
PTHR43979.orig.30.pir	-	223
PTHR43986.orig.30.pir	-	3
PTHR43991.orig.30.pir	-	152
PTHR43995.orig.30.pir	-	80
PTHR43999.orig.30.pir	-	22
PTHR44006.orig.30.pir	-	154
PTHR44019.orig.30.pir	-	126
PTHR44027.orig.30.pir	-	10
PTHR44029.orig.30.pir	-	16
PTHR44040.orig.30.pir	-	223
PTHR44042.orig.30.pir	-	19
PTHR44067.orig.30.pir	-	3
PTHR44068.orig.30.pir	-	16
PTHR44080.orig.30.pir	-	159
PTHR44083.orig.30.pir	-	66
PTHR44090.orig.30.pir	-	160
PTHR44094.orig.30.pir	-	11
PTHR44099.orig.30.pir	-	200
PTHR44102.orig.30.pir	-	57
PTHR44111.orig.30.pir	-	162
PTHR44117.orig.30.pir	-	81
PTHR44129.orig.30.pir	-	122
PTHR44133.orig.30.pir	-	169
PTHR44137.orig.30.pir	-	8
PTHR44140.orig.30.pir	-	26
PTHR44144.orig.30.pir	-	15
PTHR44145.orig.30.pir	-	10
PTHR44156.orig.30.pir	-	126
PTHR44157.orig.30.pir	-	11
PTHR44163.orig.30.pir	-	136
PTHR44176.orig.30.pir	-	9
PTHR44177.orig.30.pir	-	51
PTHR44186.orig.30.pir	-	57
